bodyparts,RW,RW,RW,LW,LW,LW,RP,RP,RP,PP,PP,PP,LP,LP,LP,Nose,Nose,Nose,HB,HB,HB
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
14650,433.1505127,341.9252625,0.999999881,434.1232605,677.1298828,1,417.6415405,435.4620667,1,410.9232178,506.0996094,1,416.1565552,573.2271729,1,435.1550293,473.9946899,0.999937773,456.7927551,442.7989807,0.999993086
14651,432.9905396,341.9252625,0.999999881,434.1232605,677.0418701,1,417.6415405,435.4620667,1,411.1622009,506.3154297,0.999999881,416.2423401,573.2375488,1,435.1550293,473.9946899,0.999197543,452.5032959,442.8551636,0.999997497
14652,432.9399109,341.9565125,0.999999881,434.076416,677.0134888,1,418.0369873,435.4620667,1,411.1622009,506.5794067,0.999999881,416.2423401,573.4381714,1,435.1550293,478.75177,0.760563016,450.2526855,445.7080078,0.999969959
14653,432.9905396,341.9565125,0.999999881,434.076416,677.0134888,1,418.0791016,435.4620667,1,411.2080688,506.3590698,1,416.2423401,573.3214722,1,432.6113586,478.8251648,0.929641306,450.0510864,447.2875977,0.999979377
14654,433.0541687,341.9565125,0.999999881,433.9056396,677.0418701,1,418.0791016,435.9078064,1,411.2470093,506.5794067,1,415.9282227,573.3214722,0.999999881,431.7288208,481.319397,0.737316847,450.0510864,447.4606934,0.999965072
14655,433.0073242,342.0275269,0.999999881,433.9276733,676.9559326,1,418.0791016,436.0093689,1,411.2080688,506.699646,1,415.8907166,573.3214722,0.999999881,431.7288208,482.8380127,0.56274277,450.2526855,449.033844,0.999991417
14656,433.0073242,341.9565125,0.999999881,434.076416,677.0142212,1,416.9186707,436.0093689,1,411.0790405,506.8157043,1,415.8241272,573.3214722,1,431.7288208,484.3989868,0.880600452,451.9005737,452.5397644,0.999996185
14657,433.0073242,341.9786377,1,434.1830139,677.0142212,1,416.8986206,436.0093689,1,411.0790405,506.699646,0.999999881,415.8241272,573.3214722,1,431.7288208,486.7960205,0.999982715,456.5523071,457.0156555,0.999993801
14658,432.8808899,341.9786377,1,434.108551,677.0075073,1,416.8986206,436.0230103,1,411.0290222,506.699646,0.999999881,415.8241272,573.262207,1,431.7288208,490.5570068,0.999997616,457.727356,458.7410278,0.999996424
14659,432.8248901,342.2236938,0.999999881,434.108551,676.9240723,1,416.8986206,435.924469,1,410.9263611,506.5126343,0.999999881,415.8241272,573.2098999,1,431.0498657,497.3852234,0.999999523,462.3135376,465.3774719,0.999998689
14660,432.79422,342.3276367,1,434.1851807,677.0075073,1,417.6546936,435.8500671,1,410.9263611,506.2456055,0.999999881,415.9814758,573.1034546,0.999999881,431.0498657,500.1177368,0.999999642,466.4191284,473.6452026,0.999999404
14661,432.6532898,342.3276367,1,434.108551,676.9240723,1,417.8236694,435.8500671,1,411.0290222,506.2316895,0.999999881,416.0333862,573.098999,1,429.5643005,500.1177368,0.999999523,469.7498474,482.2698975,0.999999762
14662,432.6343079,342.3276367,1,434.108551,677.0075073,1,417.8317261,435.8645935,1,411.2273865,506.2316895,0.999999881,416.2990723,573.0814819,1,429.0313416,500.1177368,0.999999881,475.1135254,483.7868347,0.999998331
14663,432.6343079,342.3276367,1,434.3554382,677.1774292,1,418.0080261,435.778717,1,411.3339844,506.2090454,0.999999881,416.3181458,573.0814819,1,429.0313416,500.0074463,0.999999762,479.1847229,491.8711548,0.999875546
14664,432.5608826,342.3276367,1,434.3554382,677.3189697,1,418.102417,435.8645935,1,411.5725098,506.2316895,0.999999762,416.3181458,573.098999,1,428.4766541,499.2421875,0.999999404,481.9514771,499.9698792,0.999489665
14665,432.5608826,342.3259583,1,434.5082397,677.1774292,1,418.102417,435.8645935,1,411.5725098,506.2090454,0.999999762,416.3181458,573.1450195,1,428.3397522,497.7466736,0.999999166,486.8027954,500.9342346,0.999941111
14666,432.5608826,342.3538513,0.999999881,434.6390991,677.1774292,1,418.0578613,435.8256836,1,411.5725098,506.2090454,0.999999762,415.9790039,573.2408447,1,427.5006714,497.7466736,0.99999845,487.0744934,501.592804,0.999991775
14667,432.6531677,342.3551025,1,434.5082397,677.1349487,1,418.0080261,435.8256836,1,411.5682068,506.2841492,0.999999762,415.9790039,573.2504883,1,426.7477722,497.7466736,0.999998331,487.0744934,501.592804,0.999993682
14668,432.6817017,342.3551025,1,434.5082397,677.1349487,1,417.9250183,435.9185791,1,411.3218079,506.3100586,0.999999762,415.9790039,573.2408447,1,426.6026917,498.9075317,0.999999642,487.0744934,501.592804,0.999995232
14669,432.6817017,342.3538513,1,434.5862732,677.1349487,0.999993682,417.9250183,435.8712769,1,411.1634521,506.4127502,0.999999642,416.4472351,573.3064575,1,425.7163391,503.5221863,0.999999285,486.4275818,500.8996582,0.999992371
14670,432.6817017,342.3551025,1,434.5862732,677.0495605,1,417.9250183,435.9185791,1,411.157959,506.4127502,0.999999523,416.4472351,573.3458252,1,423.5934143,506.4509888,0.999999642,486.2265625,496.3511963,0.999955416
14671,432.6876526,342.3551025,1,434.5862732,677.0966797,1,417.9250183,435.9185791,1,411.0049438,506.4127502,0.999999642,416.4472351,573.3206787,1,422.7910156,506.7326965,0.999999523,485.4872742,494.8362732,0.999958515
14672,432.6876526,342.3438721,1,434.5862732,677.1273193,1,417.90979,435.8890991,1,411.0049438,506.3950806,0.999999404,416.4157104,573.3206787,0.999999881,422.7910156,506.9494629,0.999999523,484.78125,494.138855,0.999985337
14673,432.6876526,342.3071899,1,434.5862732,677.0966797,1,417.90979,435.8712769,1,410.947876,506.361908,0.999999642,416.3862,573.3206787,0.999999881,422.7910156,509.9331665,0.999999166,483.6622009,489.3052368,0.999992728
14674,432.709259,342.260437,1,434.6760254,677.0495605,1,417.8431091,435.8468018,1,411.0049438,506.2784729,0.999999642,416.3862,573.2315063,1,423.3194275,513.6152344,0.999993682,480.696106,489.3052368,0.999996424
14675,432.8032837,342.1734924,1,434.6760254,677.0966797,1,417.8386841,435.8222046,1,411.4194946,506.2565918,0.999999762,416.3862,573.2315063,1,424.0872498,515.7920532,0.999998331,480.696106,489.3052368,0.999996901
14676,432.709259,342.0852051,1,434.6760254,677.1273193,1,417.8386841,435.8222046,1,411.421814,506.2565918,0.999999642,416.4104614,573.1346436,1,424.4905701,516.6619263,0.999996662,478.475708,491.0280151,0.999984622
14677,432.709259,342.0852051,1,434.6760254,676.9360962,0.999999046,417.8386841,435.8222046,1,411.5326538,506.1889038,0.999999642,416.3862,573.1004028,1,424.0872498,516.6716309,0.999997139,478.3035889,494.2982788,0.999988437
14678,432.7824402,342.1734924,1,434.5094299,677.1073608,1,417.9045715,435.8222046,1,411.5326538,506.1889038,0.999999642,416.2120056,573.1346436,1,424.0872498,516.6716309,0.999998093,478.475708,499.9487915,0.999992609
14679,432.7608643,342.1734924,1,434.2845154,677.1880493,1,417.9233093,435.7943115,1,411.5326538,506.5460205,0.999999642,416.072937,573.2471313,1,425.1509094,516.6716309,0.99999702,480.7743835,506.1714478,0.99996078
14680,432.7019043,342.2634583,1,434.2193909,677.1880493,1,417.9233093,435.7943115,1,411.238678,506.5518799,0.999999523,416.072937,573.2276001,1,423.5346375,515.1135254,0.999998093,478.475708,513.2730713,0.999987245
14681,432.7608643,342.2634583,1,434.1251831,677.1384277,1,417.9234009,435.7795105,1,411.238678,506.5460205,0.999999642,416.0625305,573.2276001,1,422.8811035,515.1135254,0.999995232,478.0804443,513.2730713,0.999991059
14682,432.7824402,342.2975769,0.999999881,434.1251831,677.1384277,1,417.997345,435.7943115,1,411.2252808,506.5460205,0.999999642,416.072937,573.2276001,1,421.9918823,515.1135254,0.999992728,478.0804443,513.2730713,0.999952078
14683,432.7608643,342.2634583,1,434.1251831,677.1384277,1,417.9234009,435.7795105,1,411.2252808,506.5518799,0.999999404,416.1492004,573.2276001,1,421.9918823,514.9064331,0.999997854,469.375946,509.7115173,0.999974489
14684,432.7909851,342.1680298,1,434.2513123,677.0077515,1,417.9234009,435.7741699,1,411.2454224,506.5381165,0.999999404,416.1492004,573.2276001,1,421.7338867,514.9064331,0.999998927,469.375946,503.1125488,0.999999523
14685,432.7928467,342.1680298,0.999999881,434.268158,676.9821777,1,417.9234009,435.7461853,1,411.2454224,506.5317383,0.999999285,416.0294189,573.2336426,1,420.4547119,514.9064331,0.999997377,469.375946,500.1682434,0.999999285
14686,432.7909851,342.2283936,1,434.366333,676.9821777,1,417.8991089,435.7461853,1,411.2252808,506.4763489,0.999999404,416.1492004,573.2336426,1,417.4882813,511.8252563,0.999956489,469.375946,499.9266663,0.999998212
14687,432.7928467,342.1693115,0.999999881,434.4313049,676.9815674,1,417.8865356,435.7393188,1,411.2454224,506.4763489,0.999999285,416.1492004,573.2336426,1,417.4882813,508.3019409,0.999985695,469.375946,496.1071472,0.999997258
14688,432.7928467,342.2283936,1,434.4313049,676.9821777,1,417.8582458,435.7393188,1,411.317627,506.4603271,0.999999523,416.1576538,573.2206421,1,416.7020569,508.0690308,0.999986887,464.5093384,491.6912537,0.999999642
14689,432.7928467,342.3520813,1,434.8661804,677.0274658,0.999998093,417.8582458,435.7312927,1,411.1728821,506.4492798,0.999999404,416.2497559,573.0410767,1,416.7020569,507.1802368,0.999946594,461.5409546,488.7834473,0.999999285
14690,432.8316956,342.3092041,1,434.8661804,677.2911377,0.999996543,417.8582458,435.7393188,1,411.2659607,506.4492798,0.999999285,416.2684937,572.9934082,1,416.7020569,506.5438232,0.999946833,461.0397644,486.3773193,0.999999762
14691,432.8738708,342.3235474,1,434.6802673,677.3048096,1,417.9102478,435.7409363,1,411.317627,506.4492798,0.999998569,416.2742004,572.9760742,1,414.7704773,506.2607117,0.999764502,459.8935547,485.455719,0.999999881
14692,432.8738708,342.3235474,1,434.1726685,677.3048096,1,417.9102478,435.7409363,1,411.317627,506.442688,0.999999046,416.2742004,572.9760742,1,411.6472778,502.43927,0.995953083,457.3970032,483.3651428,0.999999642
14693,432.9646912,342.3235474,1,434.3364258,677.225769,1,417.9354248,435.9139099,1,411.3582764,506.4207153,0.999998808,416.4281006,572.9760742,1,410.4257813,502.43927,0.995385468,457.3970032,481.9560547,0.999999642
14694,432.9646912,342.3235474,1,434.2258911,677.2383423,1,417.9354248,435.9139099,1,411.3582764,506.2132874,0.999998927,416.2684937,572.9760742,0.999999881,410.4257813,502.43927,0.996126592,457.3970032,481.9560547,0.999999523
14695,432.9330444,342.3235474,1,434.1726685,677.225769,1,417.9102478,435.7816467,1,411.3582764,506.2132874,0.999999166,416.2379761,572.9760742,1,410.4257813,503.0368347,0.99805069,459.7486267,481.9560547,0.999999642
14696,432.7583008,342.294342,1,434.2258911,677.225769,1,417.9135437,435.7440186,1,411.0893555,506.0482178,0.999998808,416.2379761,573.1190796,0.999999881,414.1932068,503.4396973,0.999925256,466.1773987,483.6838379,1
14697,432.8767395,342.294342,1,434.3364258,677.225769,1,417.9354248,435.7440186,1,411.0533447,506.0482178,0.999998808,416.2379761,572.8417969,1,414.1932068,503.4396973,0.999958038,470.4769897,486.9318542,0.999999881
14698,432.7583008,342.294342,1,434.4439392,677.2058105,1,418.0213013,435.7440186,1,411.0490417,506.0312195,0.999998689,416.2379761,572.8417969,1,414.1932068,503.4396973,0.99998188,475.3164978,487.9011841,0.999999404
14699,432.6361389,342.294342,1,434.4439392,677.2058105,1,417.9135437,435.7440186,1,410.9563904,506.0482178,0.999999166,416.311676,573.1190796,1,415.4882507,503.4396973,0.999913692,477.649292,492.5843811,0.999998808
14700,432.7583008,342.294342,1,434.4439392,677.2403564,1,417.9135437,435.8068237,1,410.9563904,506.1943359,0.999998927,416.311676,573.3197632,1,416.3093262,503.9406738,0.999978423,477.8976135,494.206604,0.999998927
14701,432.8025818,342.25354,0.999999881,434.4698792,677.2058105,0.999999523,417.7942505,435.8241272,1,411.0490417,506.2250366,0.999999404,416.2406921,573.0803833,1,419.75177,507.8346863,0.999998927,477.8976135,494.2265015,0.999999285
14702,432.7532654,342.2223816,1,435.0447693,677.0570068,0.999997497,417.7942505,435.8271484,1,411.2368774,506.2250366,0.999999762,416.2406921,573.0803833,1,424.9644775,514.4089355,0.999996543,477.8976135,494.4978333,0.999996781
14703,432.7532654,342.1949768,1,434.809967,677.2403564,0.999998808,417.7942505,435.8271484,1,411.3513794,506.2250366,0.999999762,416.0473022,573.0803833,1,426.3887939,516.0205688,0.999979258,466.6020508,497.2625732,0.999999762
14704,432.7532654,342.1875305,1,434.809967,677.2403564,0.999999762,417.9093323,435.8271484,1,411.5219727,506.1905518,0.999999881,415.9094543,573.0803833,1,427.5268555,519.171875,0.998605192,466.6020508,503.7047729,0.999999166
14705,432.7532654,342.1949768,1,434.809967,676.9646606,0.999999762,417.9093323,435.7941895,1,411.5219727,506.1905518,0.999999762,415.9094543,573.0803833,1,428.0441284,519.171875,0.989568055,466.6020508,508.1207886,0.999998569
14706,432.7532654,342.1963196,1,434.6134949,676.9646606,1,417.9480591,435.7333069,1,411.5219727,506.1628113,0.999999881,416.0473022,573.0344238,1,428.8846741,519.7493896,0.9999336,471.5158386,509.8479919,0.999997616
14707,432.7354736,342.1963196,1,434.2839966,677.201416,0.999999881,417.9093323,435.7333069,1,411.5151672,505.8770142,0.999999762,416.0473022,573.081665,1,429.1005249,521.9476929,0.999996066,472.6273499,512.5350952,0.999977708
14708,432.7354736,342.3195801,1,434.1161804,677.201416,0.999999762,417.9480591,435.7333069,1,411.4951782,505.8770142,0.999999881,415.9094543,573.081665,1,430.633667,522.5645752,0.999986768,472.6273499,513.1385498,0.997866333
14709,432.7354736,342.3578186,1,434.1161804,677.201416,0.999999881,418.0894165,435.7541809,1,411.4951782,505.8239746,0.999999881,416.1758728,573.081665,1,429.1005249,523.8389282,0.999990582,472.6273499,513.6532593,0.999997377
14710,432.6874695,342.3813782,1,434.1161804,677.201416,1,418.0894165,435.8701782,1,411.5151672,505.7136841,0.999999881,415.9749146,573.1329956,1,432.2695923,530.5718994,0.876565814,471.7822571,513.6532593,0.990458846
14711,432.6874695,342.3578186,1,434.1161804,677.201416,1,418.0422363,435.9585571,1,411.5730896,505.5082397,0.999999881,415.9749146,573.1549683,1,432.2695923,530.5718994,0.973193169,463.6952515,513.1385498,0.999700904
14712,432.6874695,342.3578186,1,434.2174072,676.9956055,1,418.0422363,435.9888,1,411.655365,505.49823,0.999999881,415.9749146,573.1329956,1,433.8665161,531.6385498,0.981960773,463.6952515,513.1385498,0.99999249
14713,432.653656,342.3625183,1,434.4202576,676.6815796,0.999999881,417.9927368,435.9888,1,411.655365,505.4551392,0.999999881,415.9749146,573.1329956,1,432.5121765,531.6385498,0.993863463,463.6952515,513.6532593,0.999999046
14714,432.7206116,342.3625183,1,434.4202576,676.6815796,1,417.9475098,435.9888,1,411.655365,505.49823,0.999999881,415.9749146,573.0526123,1,433.8665161,530.5718994,0.977848709,465.2706604,514.2272949,0.99995923
14715,432.7206116,342.3625183,1,433.9461975,676.6622314,1,417.9672852,435.9888,1,410.8179016,505.5082397,0.999999881,415.8765869,573.0526123,1,434.7747192,531.6385498,0.958604395,466.1483154,514.4019165,0.192331597
14716,432.6503296,342.3829346,0.999999881,434.4590149,676.6622314,0.999996424,417.9475098,435.9888,1,410.6941223,505.8160095,0.999999642,415.8374634,573.0526123,1,435.1387939,941.9431763,0.996796548,474.4764404,514.4841309,0.932253599
14717,432.6503296,342.367157,1,434.2383728,676.8249512,0.999997616,417.9367676,436.0299072,1,410.6941223,505.8160095,0.999999881,415.8374634,573.0812988,1,435.1387939,946.7581177,0.997104108,474.4764404,515.6365967,0.891038597
14718,432.6503296,342.367157,1,434.1738281,677.2427368,1,417.6315002,436.1223755,1,410.8179016,506.0525513,0.999999881,416.0246582,573.1633911,1,435.6682739,946.7581177,0.575813055,474.4764404,515.6365967,0.327773392
14719,432.6503296,342.367157,1,434.2383728,676.8249512,1,417.8765564,436.1223755,1,410.9576111,506.203064,0.999999881,416.0246582,573.1633911,1,435.1387939,946.7581177,0.711175323,459.004425,514.4841309,0.17606397
14720,432.6751404,342.3132324,1,434.4464722,677.2427368,1,417.8765564,436.0299072,1,411.0674133,506.4344177,1,416.1390381,573.1633911,1,435.1387939,511.9729919,0.998385429,459.004425,490.3853455,0.999218464
14721,432.8002014,342.2949524,1,434.4144287,677.2427368,1,417.8765564,435.8791809,1,411.0674133,506.4344177,0.999999881,416.1926575,573.074585,1,434.4412537,509.2791138,0.999898434,459.004425,489.5158081,0.999989629
14722,432.835144,342.2255554,1,434.4464722,677.2427368,1,417.8693542,435.8619385,1,411.0674133,506.4344177,0.999999881,416.1926575,573.074585,1,431.7058716,507.2951355,0.99999547,463.160553,489.5158081,0.999991417
14723,432.835144,342.1620483,0.999999881,434.6418457,677.0709839,1,417.8693542,435.8339844,1,410.9844971,506.4344177,0.999999881,416.1390381,573.074585,1,430.3153687,504.3931274,0.999997854,469.0587463,490.3853455,0.999999046
14724,432.8080139,342.165863,1,434.7950745,677.1990967,1,417.8693542,435.7915955,1,410.9120483,506.3732605,0.999999881,416.1270447,573.1636963,1,429.9969788,502.0863953,0.999998808,473.226532,491.1209717,0.999997973
14725,432.8080139,342.165863,1,435.15448,677.0709839,1,417.8693542,435.7509766,1,410.8186646,506.1882935,0.999999762,416.1270447,573.258667,1,427.8279724,500.9406433,0.999999642,477.1119995,491.1209717,0.999999166
14726,432.7811584,342.2255554,1,435.15448,677.0709839,1,418.0165405,435.6199036,1,410.9120483,506.0513916,0.999999762,416.1270447,573.3330078,1,424.4236145,498.8773193,0.999999285,477.1119995,491.1209717,0.999999404
14727,432.6946716,342.165863,1,434.8061523,677.1990967,1,418.0165405,435.52771,1,410.9844971,506.0513916,0.999999762,416.1391602,573.3330078,1,424.3526306,497.1010437,0.999996424,477.1119995,489.7913208,0.999999166
14728,432.7261658,342.4371338,0.999999881,434.8061523,677.2141113,1,418.0353088,435.4201355,1,411.2611694,506.0176697,0.999999762,416.2029419,573.315918,1,424.0151672,492.435791,0.999987841,474.5742798,485.6141663,0.999999404
14729,432.6289673,342.4371338,1,434.7687683,677.2141113,1,418.0165405,435.4201355,1,412.990387,506.0513916,0.999999762,416.2867432,573.3330078,1,421.4613037,488.6596375,0.926632524,469.3085327,480.4003601,0.999999881
14730,432.7261658,342.3769531,1,434.1474304,677.2141113,1,417.9352417,435.4201355,1,412.990387,506.0089111,0.999999881,416.2867432,573.315918,0.999999881,417.9742737,484.5106812,0.415809542,466.2282715,473.2917175,0.999999285
14731,432.7261658,342.3050842,1,434.1474304,677.237793,1,417.8831787,435.8898621,1,412.990387,506.1481323,0.999999881,416.2029419,573.2490845,0.999998093,417.871582,484.5106812,0.341773927,465.0064392,467.4444275,0.999999285
